center,left,right,steering,throttle,brake,speed
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_38_715.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_38_715.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_38_715.jpg,0,0,0,9.031524
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_38_798.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_38_798.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_38_798.jpg,0,0,0,8.961392
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_38_876.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_38_876.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_38_876.jpg,0,0,0,8.891825
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_38_955.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_38_955.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_38_955.jpg,0,0,0,8.822819
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_39_036.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_39_036.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_39_036.jpg,-0.1,0,0,8.75192
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_39_113.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_39_113.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_39_113.jpg,0,0,0,8.683403
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_39_190.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_39_190.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_39_190.jpg,0,0,0,8.616018
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_39_274.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_39_274.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_39_274.jpg,0,0,0,8.549218
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_39_354.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_39_354.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_39_354.jpg,0,0,0,8.48295
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_39_433.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_39_433.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_39_433.jpg,0,0,0,8.417213
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_39_510.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_39_510.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_39_510.jpg,0,0,0,8.352003
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_39_590.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_39_590.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_39_590.jpg,0,0,0,8.287317
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_39_673.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_39_673.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_39_673.jpg,0,0,0,8.222745
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_39_752.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_39_752.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_39_752.jpg,0,0,0,8.158305
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_39_829.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_39_829.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_39_829.jpg,-0.05,0,0,8.093401
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_39_911.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_39_911.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_39_911.jpg,-0.25,0,0,8.013656
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_39_991.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_39_991.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_39_991.jpg,-0.1803389,0,0,7.937583
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_40_073.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_40_073.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_40_073.jpg,0,0,0,7.871445
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_40_153.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_40_153.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_40_153.jpg,0,0,0,7.808153
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_40_233.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_40_233.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_40_233.jpg,-0.1,0,0,7.74456
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_40_316.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_40_316.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_40_316.jpg,-0.3,0,0,7.66322
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_40_402.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_40_402.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_40_402.jpg,-0.1175466,0,0,7.597934
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_40_485.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_40_485.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_40_485.jpg,0,0,0,7.533041
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_40_568.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_40_568.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_40_568.jpg,0,0,0,7.45784
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_40_650.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_40_650.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_40_650.jpg,0,0,0,7.398236
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_40_733.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_40_733.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_40_733.jpg,0,0,0,7.339032
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_40_801.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_40_801.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_40_801.jpg,0,0,0,7.294742
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_40_873.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_40_873.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_40_873.jpg,-0.15,0,0,7.231384
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_40_943.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_40_943.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_40_943.jpg,-0.3,0,0,7.17136
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_41_032.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_41_032.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_41_032.jpg,-0.2164106,0,0,7.085051
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_41_121.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_41_121.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_41_121.jpg,-0.4164107,0,0,7.017014
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_41_206.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_41_206.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_41_206.jpg,-0.6664107,0,0,6.893158
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_41_283.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_41_283.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_41_283.jpg,-0.6436608,0,0,6.83834
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_41_364.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_41_364.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_41_364.jpg,-0.8436609,0,0,6.737027
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_41_450.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_41_450.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_41_450.jpg,-1,0,0,6.583426
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_41_534.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_41_534.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_41_534.jpg,-0.8080926,0,0,6.528434
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_41_616.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_41_616.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_41_616.jpg,-1,0,0,6.445356
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_41_691.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_41_691.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_41_691.jpg,-1,0,0,6.360999
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_41_772.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_41_772.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_41_772.jpg,-1,0,0,6.288818
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_41_852.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_41_852.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_41_852.jpg,-0.8803177,0,0,6.234194
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_41_939.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_41_939.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_41_939.jpg,-0.620476,0,0,6.208375
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_42_016.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_42_016.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_42_016.jpg,-0.3876102,0,0,6.175494
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_42_097.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_42_097.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_42_097.jpg,-0.1449397,0,0,6.129359
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_42_179.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_42_179.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_42_179.jpg,0,0,0,6.07316
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_42_267.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_42_267.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_42_267.jpg,0,0,0,6.011519
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_42_352.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_42_352.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_42_352.jpg,0,0,0,5.963186
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_42_436.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_42_436.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_42_436.jpg,0.1,0,0,5.913439
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_42_525.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_42_525.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_42_525.jpg,0.3,0,0,5.849815
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_42_612.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_42_612.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_42_612.jpg,0.3875248,0,0,5.764755
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_42_680.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_42_680.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_42_680.jpg,0.1830482,0,0,5.733742
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_42_765.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_42_765.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_42_765.jpg,0,0,0,5.682238
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_42_854.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_42_854.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_42_854.jpg,0,0,0,5.624437
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_42_938.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_42_938.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_42_938.jpg,0,0,0,5.579215
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_43_021.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_43_021.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_43_021.jpg,0,0,0,5.534371
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_43_106.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_43_106.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_43_106.jpg,0,0,0,5.489889
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_43_185.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_43_185.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_43_185.jpg,0,0,0,5.445765
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_43_264.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_43_264.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_43_264.jpg,0,0,0,5.401994
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_43_346.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_43_346.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_43_346.jpg,0,0,0,5.358577
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_43_426.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_43_426.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_43_426.jpg,0,0,0,5.304736
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_43_504.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_43_504.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_43_504.jpg,0,0,0,5.272557
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_43_584.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_43_584.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_43_584.jpg,0,0,0,5.229956
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_43_662.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_43_662.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_43_662.jpg,0,0,0,5.187696
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_43_742.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_43_742.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_43_742.jpg,0,0,0,5.145779
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_43_817.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_43_817.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_43_817.jpg,0,0,0,5.104317
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_43_895.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_43_895.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_43_895.jpg,0,0,0,5.063481
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_43_977.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_43_977.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_43_977.jpg,0,0,0,5.023029
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_44_055.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_44_055.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_44_055.jpg,0,0,0,4.982903
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_44_136.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_44_136.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_44_136.jpg,0,0,0,4.943097
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_44_220.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_44_220.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_44_220.jpg,0,0,0,4.903608
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_44_307.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_44_307.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_44_307.jpg,0,0,0,4.85445
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_44_386.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_44_386.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_44_386.jpg,0,0,0,4.825157
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_44_468.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_44_468.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_44_468.jpg,0,0,0,4.776725
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_44_551.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_44_551.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_44_551.jpg,0,0,0,4.738331
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_44_636.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_44_636.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_44_636.jpg,0,0,0,4.700245
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_44_704.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_44_704.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_44_704.jpg,0,0,0,4.671884
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_44_772.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_44_772.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_44_772.jpg,0,0,0,4.634199
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_44_858.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_44_858.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_44_858.jpg,0,0,0,4.596774
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_44_937.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_44_937.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_44_937.jpg,0,0,0,4.559648
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_45_013.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_45_013.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_45_013.jpg,0,0,0,4.522821
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_45_087.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_45_087.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_45_087.jpg,0,0,0,4.486288
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_45_165.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_45_165.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_45_165.jpg,-0.05,0,0,4.4588
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_45_241.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_45_241.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_45_241.jpg,-0.25,0,0,4.413818
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_45_320.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_45_320.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_45_320.jpg,-0.45,0,0,4.358651
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_45_404.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_45_404.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_45_404.jpg,-0.3291128,0,0,4.318051
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_45_472.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_45_472.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_45_472.jpg,-0.1238644,0,0,4.286533
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_04_24_13_10_45_547.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_04_24_13_10_45_547.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_04_24_13_10_45_547.jpg,0,0,0,4.248894
